,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Stage,Cycle,Fluorescence,Corr_Fluorescence,Derivative
4099,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,18,0.01856048107147218,-0.001085840631276369,-0.0027892918742152624
4100,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,19,0.018281322717666637,-0.0029795903246849775,-0.003323530010551083
4101,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,20,0.020499643683433544,-0.0023758606985211372,-0.0036894102252648165
4102,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,21,0.02369019091129304,-0.0007999048102647066,-0.0038869325183564602
4103,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,22,0.02458341121673585,-0.001521275844424963,-0.003916096889826015
4104,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,23,0.027045276761055004,-0.0006740016397088766,-0.003776903339673481
4105,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,24,0.03012680709362031,0.0007929373532533646,-0.0034693518678988572
4106,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,25,0.03398379385471345,0.0030353327747434378,-0.0015501199943417333
4107,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,26,0.039351490139961254,0.006788437720388174,0.003424114761158306
4108,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,27,0.046288278698921215,0.012110634706914425,0.011453352398601258
4109,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,28,0.058078747987747203,0.022286511957645416,0.02253759291798713
4110,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,29,0.07549075484275819,0.03808392956852913,0.036676836319315904
4111,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,30,0.10327101945877076,0.06424960494041443,0.0538710826025876
4112,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,31,0.14277513027191163,0.10213912278413773,0.07412033176780221
4113,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,32,0.20162309408187867,0.1593724936246872,0.09742458381495975
4114,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,33,0.2869184732437134,0.24305328726768494,0.12378383874406018
4115,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,34,0.4078705132007599,0.3623907268047333,0.15319809655510352
4116,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,35,0.5718089163303375,0.5247145295143127,0.1856673572480898
4117,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,36,0.7791748464107513,0.7304658889770508,0.21597851845396043
4118,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,37,1.0277067244052887,0.9773831963539124,0.23891847780365702
4119,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,38,1.3069312393665313,1.2549930810928345,0.2544872352971796
4120,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,39,1.6012350142002105,1.547682285308838,0.262684790934528
4121,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,40,1.9016293108463287,1.8464620113372803,0.2635111447157023
4122,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,41,2.191212993860245,2.1344311237335205,0.25696629664070253
4123,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,42,2.4586802542209627,2.4002838134765625,0.24472870505353242
4124,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,43,2.706392627954483,2.6463816165924072,0.22847682829819568
4125,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,44,2.9188777029514315,2.8572521209716797,0.20821066637469215
4126,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,45,3.0977197706699373,3.0344793796539307,0.183930219283022
4127,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,46,3.2357677042484285,3.170912742614746,0.1556354870231852
4128,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,47,3.3474787294864656,3.2810091972351074,0.12684074801963083
4129,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,48,3.4363382875919344,3.3682541847229004,0.10106028069680799
4130,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,49,3.5171087801456453,3.4474101066589355,0.07829408505471666
4131,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,50,3.5741959631443025,3.502882719039917,0.058542161093356866
4132,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,51,3.6150663912296297,3.5421385765075684,0.041804508812728625
4133,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,52,3.646593910455704,3.572051525115967,0.028081128212831905
4134,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,middle,53,3.6666008055210115,3.5904438495635986,0.017372019293666715
4135,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,late,54,3.696837288141251,3.619065761566162,0.009677182055233059
4136,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,late,55,3.7208863317966463,3.641500234603882,0.004996616497530935
4137,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,late,56,3.73484645485878,3.6538455486297607,0.0033303226205603424
4138,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,late,57,3.7473410189151766,3.6647255420684814,0.004678300424321281
4139,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,late,58,3.7615059435367586,3.6772758960723877,0.007307146743328024
4140,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,late,59,3.7845374166965486,3.698692798614502,0.009483458412094846
5034,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,3,-0.004245063662528997,-0.0008223240147344768,-0.010899773654624792
5035,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,4,-0.0010418504476547297,0.0009398647816851735,-0.007307099602802872
5036,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,5,0.0016836911439895574,0.0022243820130825043,-0.004083158507507322
5037,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,6,0.0018812060356140081,0.0009808724280446768,-0.0012279503687381355
5038,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,7,0.0017220169305801336,-0.0006193410372361541,0.0012585248135046814
5039,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,8,0.0028283983469009344,-0.0009539840393699706,0.0033762670392211273
5040,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,9,0.006026545166969294,0.0008031383622437716,0.005125276308411205
5041,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,10,0.008183190226554865,0.0015187590615823865,0.006505552621074916
5042,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,11,0.009194129705429072,0.0010886740637943149,0.00751709597721226
5043,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,12,0.009549462795257563,2.9827997423126362e-06,0.008159906376823239
5044,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,13,0.009044805169105524,-0.0019426991930231452,0.008433983819907844
5045,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,14,0.009711319208145136,-0.0027172095142304897,0.008339328306466083
5046,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,15,0.012108424305915827,-0.001761128893122077,0.007875939836497956
5047,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,16,0.015605145692825312,0.0002945680753327906,0.007043818410003461
5048,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,17,0.016433769464492792,-0.0003178325423505157,0.005842964026982597
5049,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,18,0.01845438182353973,0.00026175539824180305,0.004273376687435359
5050,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,19,0.020537996292114252,0.0009043454774655402,0.0023350563913617597
5051,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,20,0.021274933218955988,0.00020025798585265875,2.8003138761792065e-05
5052,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,21,0.02301927804946899,0.000503578397911042,-0.0026477830703645483
5053,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,22,0.022555673122406,-0.0014010509476065636,-0.00569230223601725
5054,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,23,0.023305514454841608,-0.002092234091833234,-0.009105554358196322
5055,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,24,0.02488879263401031,-0.0019499801564961672,-0.012887539436901766
5056,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,25,0.027072528004646296,-0.001207269262522459,-0.01544291337026993
5057,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,26,0.0292303055524826,-0.0004905160749331117,-0.015176332056437172
5058,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,27,0.032780477404594416,0.0016186313005164266,-0.012087795495403487
5059,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,28,0.03753663003444671,0.004933759570121765,-0.006177303687168878
5060,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,29,0.04345960319042205,0.009415708482265472,0.0025551433682666526
5061,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,early,30,0.05247657895088195,0.016991659998893738,0.014109545670903095
5062,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,31,0.06419968008995056,0.027273736894130707,0.028485903220740467
5063,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,32,0.08537324666976928,0.0470062792301178,0.04568421601777878
5064,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,33,0.11752458810806274,0.07771659642457962,0.065704484062018
5065,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,34,0.16555165648460388,0.12430264055728912,0.08854670735345815
5066,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,35,0.2351653516292572,0.1924753040075302,0.1142108858920992
5067,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,36,0.33739336729049685,0.2932623028755188,0.14233429015231155
5068,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,37,0.4794494152069092,0.4338773190975189,0.17255419060846564
5069,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,38,0.6654987573623657,0.6184856295585632,0.20487058726056134
5070,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,39,0.8944363236427307,0.8459821939468384,0.2350637526868848
5071,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,40,1.163390004634857,1.113494873046875,0.25891395946572204
5072,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,41,1.462263786792755,1.410927653312683,0.2764212075970731
5073,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,42,1.7756892085075378,1.7229119539260864,0.28571181985897376
5074,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,43,2.0824578642845153,2.0282397270202637,0.2849121190294599
5075,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,44,2.373503053188324,2.3178436756134033,0.2740221051085314
5076,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,45,2.6430574297904967,2.5859570503234863,0.25304177809618833
5077,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,46,2.882507884502411,2.8239665031433105,0.22197113799243082
5078,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,47,3.0807207465171813,3.020738363265991,0.18743585929072004
5079,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,48,3.241146171092987,3.179722785949707,0.15606161648451733
5080,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,49,3.371991717815399,3.3091273307800293,0.12784840957382274
5081,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,50,3.482047641277313,3.4177422523498535,0.1027962385586362
5082,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,51,3.568212115764618,3.5024657249450684,0.08090510343895782
5083,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,52,3.6280561327934264,3.560868740081787,0.06217500421478753
5084,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,53,3.6788278460502624,3.610199451446533,0.046605940886125324
5085,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,54,3.717586362361908,3.647516965866089,0.03419791345297122
5086,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,middle,55,3.7474645018577575,3.6759538650512695,0.024950921915325205
5087,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,late,56,3.7666533827781676,3.69370174407959,0.018864966273187293
5088,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,late,57,3.783102834224701,3.708710193634033,0.015940046526557478
5089,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,late,58,3.795622193813324,3.7197885513305664,0.014640670662933036
5090,JG045A,133,BP280_GC70,3,False,F13,1000.0,SYBR,,STANDARD,,34.28812,78,late,59,3.816618287563324,3.7393436431884766,0.013431346669811236
5108,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,3,-0.004488718509674083,-0.0010094931349158287,-0.009106170422882438
5109,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,4,-0.0016268759965896717,0.00021872675279155374,-0.0060183793225267465
5110,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,5,0.0002598494291305431,0.00047182958223856986,-0.00324406807196733
5111,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,6,0.0020249515771865734,0.0006033091340214014,-0.0007832366712041824
5112,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,7,0.003830793499946583,0.000775528431404382,0.001364114879762691
5113,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,8,0.005310598015785206,0.0006217103218659759,0.0031979865809332883
5114,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,9,0.0061580121517181285,-0.0001644981384743005,0.0047183784323076156
5115,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,10,0.007247689366340626,-0.0007084435201250017,0.005925290433885668
5116,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,11,0.00897860825061797,-0.0006111472612246871,0.006818722585667449
5117,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,12,0.01195782721042632,0.0007344490732066333,0.007398674887652957
5118,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,13,0.01489247679710387,0.0020354760345071554,0.0076651473398421915
5119,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,14,0.016393560171127308,0.0019029368413612247,0.007618139942235155
5120,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,15,0.01726277470588683,0.0011385288089513779,0.007257652694831843
5121,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,16,0.017828422784805287,7.055423338897526e-05,0.006583685597632259
5122,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,17,0.01934412419795989,-4.736696064355783e-05,0.005596238650636403
5123,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,18,0.020487892627716053,-0.000537221145350486,0.004295311853844271
5124,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,19,0.02120104730129241,-0.0014576890971511602,0.0026809052072558686
5125,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,20,0.023289594054222096,-0.001002764911390841,0.0007530187108711944
5126,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,21,0.02494100034236907,-0.0009849813068285584,-0.0014883476353097576
5127,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,22,0.026782873272895802,-0.0007767309434711933,-0.004043193831286978
5128,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,23,0.027539360523223866,-0.0016538662603124976,-0.006911519877060472
5129,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,24,0.027781295776367176,-0.0030455535743385553,-0.010093325772630243
5130,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,25,0.029139983654022206,-0.003320488380268216,-0.012426282838237906
5131,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,26,0.031370702385902394,-0.0027233923319727182,-0.012748062394125086
5132,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,27,0.03523426055908202,-0.0004934566677547991,-0.011058664440291781
5133,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,28,0.038074317574501026,0.000712977722287178,-0.007358088976737997
5134,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,29,0.04127785861492156,0.00228289607912302,-0.0016463360034637338
5135,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,30,0.04759675562381743,0.006968170404434204,0.006076594479531013
5136,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,31,0.054811421036720265,0.012549213133752346,0.015810702472246245
5137,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,early,32,0.06561614871025084,0.021720318123698235,0.02755598797468196
5138,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,33,0.08363727033138274,0.03810781612992287,0.04131245098683815
5139,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,34,0.1112487494945526,0.06408567726612091,0.05708009150871483
5140,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,35,0.15083299875259398,0.10203629732131958,0.07485890954031198
5141,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,36,0.21271960735321044,0.16228929162025452,0.09528808525099583
5142,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,37,0.3008104145526886,0.24874646961688995,0.11900679881013261
5143,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,38,0.42257054448127745,0.3688729703426361,0.14601505021772232
5144,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,39,0.5886185348033905,0.5332873463630676,0.17631283947376494
5145,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,40,0.8004929602146149,0.7435281276702881,0.2099001665782605
5146,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,41,1.0514741718769074,0.9928757548332214,0.24677703153120897
5147,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,42,1.3306394398212433,1.2704074382781982,0.27781867561644535
5148,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,43,1.6290601074695588,1.5671944618225098,0.2939003401178047
5149,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,44,1.9345794498920441,1.8710801601409912,0.29502202503528696
5150,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,45,2.221414166688919,2.1562812328338623,0.28118373036889205
5151,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,46,2.4873243153095244,2.420557737350464,0.25238545611862007
5152,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,47,2.7333825409412382,2.664982318878174,0.21754572073850387
5153,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,48,2.9503355801105497,2.8803017139434814,0.18558304268257628
5154,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,49,3.1247945606708525,3.0531270503997803,0.15649742195083724
5155,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,50,3.2671573936939238,3.1938562393188477,0.13028885854328684
5156,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,51,3.3824499428272246,3.3075153827667236,0.10695735245992503
5157,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,52,3.4731686890125273,3.3966004848480225,0.08650290370075181
5158,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,53,3.536435920000076,3.4582340717315674,0.06892551226576718
5159,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,54,3.5732739746570585,3.493438482284546,0.054225178154971146
5160,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,55,3.6213372528553007,3.539868116378784,0.04240190136836372
5161,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,middle,56,3.6617673218250273,3.578664541244507,0.03345568190594487
5162,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,late,57,3.6852405846118925,3.600504159927368,0.027386519767714623
5163,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,late,58,3.703483897447586,3.6171138286590576,0.02299244391043833
5164,JG045A,134,BP280_GC70,3,False,F14,1000.0,SYBR,,STANDARD,,35.682697,79,late,59,3.7250965416431425,3.6370928287506104,0.019071483290881354
